districtCode,cityCode,townCode,townName,districtName
,4400,,당진시 순성면,당진시
,4400,,당진시 우강면,당진시
,4400,,당진시 신평면,당진시
,4400,,당진시 송산면,당진시
,4400,,홍성군 홍성읍,홍성군예산군
,4400,,홍성군 광천읍,홍성군예산군
,4400,,홍성군 홍북면,홍성군예산군
,4400,,홍성군 금마면,홍성군예산군
,4800,,사천시 정동면,사천시남해군하동군
,4800,,사천시 사남면,사천시남해군하동군
,4800,,사천시 용현면,사천시남해군하동군
,4800,,사천시 축동면,사천시남해군하동군
,4800,,사천시 곤양면,사천시남해군하동군
,4800,,사천시 곤명면,사천시남해군하동군
,4800,,사천시 서포면,사천시남해군하동군
,4800,,사천시 동서동,사천시남해군하동군
,4800,,사천시 선구동,사천시남해군하동군
,4800,,사천시 동서금동,사천시남해군하동군
,4800,,사천시 벌용동,사천시남해군하동군
,4800,,사천시 향촌동,사천시남해군하동군
,4800,,사천시 남양동,사천시남해군하동군
,4800,,하동군 하동읍,사천시남해군하동군
,4800,,하동군 화개면,사천시남해군하동군
,4800,,하동군 악양면,사천시남해군하동군
,4800,,하동군 적량면,사천시남해군하동군
,4800,,하동군 횡천면,사천시남해군하동군
,4800,,하동군 고전면,사천시남해군하동군
,4200,,고성군 토성면,속초시고성군양양군
,4200,,양양군 양양읍,속초시고성군양양군
,4200,,양양군 서면,속초시고성군양양군
,4200,,양양군 손양면,속초시고성군양양군
,4200,,양양군 현북면,속초시고성군양양군
,4200,,양양군 현남면,속초시고성군양양군
,4200,,양양군 강현면,속초시고성군양양군
,4200,,인제군 인제읍,홍천군철원군화천군양구군인제군
,4200,,인제군 남면,홍천군철원군화천군양구군인제군
,4200,,인제군 북면,홍천군철원군화천군양구군인제군
,4200,,인제군 기린면,홍천군철원군화천군양구군인제군
,4200,,인제군 서화면,홍천군철원군화천군양구군인제군
,4200,,인제군 상남면,홍천군철원군화천군양구군인제군
,4200,,홍천군 홍천읍,홍천군철원군화천군양구군인제군
,4200,,홍천군 화촌면,홍천군철원군화천군양구군인제군
,4600,,담양군 월산면,담양군함평군영광군장성군
,4600,,담양군 수북면,담양군함평군영광군장성군
,4600,,담양군 대전면,담양군함평군영광군장성군
,4600,,장성군 장성읍,담양군함평군영광군장성군
,4600,,장성군 진원면,담양군함평군영광군장성군
,4600,,장성군 남면,담양군함평군영광군장성군
,4600,,장성군 동화면,담양군함평군영광군장성군
,4600,,장성군 삼서면,담양군함평군영광군장성군
,4600,,장성군 삼계면,담양군함평군영광군장성군
,4600,,장성군 황룡면,담양군함평군영광군장성군
,4600,,장성군 서삼면,담양군함평군영광군장성군
,4600,,장성군 북일면,담양군함평군영광군장성군
,4600,,장성군 북이면,담양군함평군영광군장성군
,4600,,장성군 북하면,담양군함평군영광군장성군
,4600,,영광군 영광읍,담양군함평군영광군장성군
,4600,,영광군 백수읍,담양군함평군영광군장성군
,4600,,영광군 홍농읍,담양군함평군영광군장성군
,4600,,영광군 대마면,담양군함평군영광군장성군
,2600,,남구 용당동,남구을
,2600,,남구 감만제1동,남구을
,2600,,남구 감만제2동,남구을
,2600,,남구 우암동,남구을
,2600,,북구 구포제1동,북구강서구갑
,2600,,북구 구포제2동,북구강서구갑
,2600,,북구 구포제3동,북구강서구갑
,2600,,북구 덕천제1동,북구강서구갑
,2600,,북구 덕천제2동,북구강서구갑
,2600,,북구 덕천제3동,북구강서구갑
,2600,,북구 만덕제1동,북구강서구갑
,2600,,북구 만덕제2동,북구강서구갑
,2600,,북구 만덕제3동,북구강서구갑
,2600,,강서구 대저1동,북구강서구을
,2600,,강서구 대저2동,북구강서구을
,2600,,강서구 강동동,북구강서구을
,2600,,강서구 명지동,북구강서구을
,2600,,강서구 가락동,북구강서구을
,2600,,강서구 녹산동,북구강서구을
,2600,,강서구 가덕도동,북구강서구을
,4700,,영주시 부석면,영주시문경시예천군
,4700,,영주시 상망동,영주시문경시예천군
,4700,,영주시 하망동,영주시문경시예천군
,4700,,영주시 영주1동,영주시문경시예천군
,4700,,영주시 영주2동,영주시문경시예천군
,4700,,영주시 휴천1동,영주시문경시예천군
,4700,,영주시 휴천2동,영주시문경시예천군
,4700,,영주시 휴천3동,영주시문경시예천군
,4700,,영주시 가흥1동,영주시문경시예천군
,4700,,영주시 가흥2동,영주시문경시예천군
,4700,,문경시 문경읍,영주시문경시예천군
,4700,,문경시 가은읍,영주시문경시예천군
,4700,,문경시 영순면,영주시문경시예천군
,4700,,문경시 산양면,영주시문경시예천군
,4700,,문경시 호계면,영주시문경시예천군
,4700,,문경시 산북면,영주시문경시예천군
,4700,,문경시 동로면,영주시문경시예천군
,4700,,문경시 마성면,영주시문경시예천군
,4700,,문경시 농암면,영주시문경시예천군
,4700,,문경시 점촌1동,영주시문경시예천군
,4700,,문경시 점촌2동,영주시문경시예천군
,4700,,문경시 점촌3동,영주시문경시예천군
,4700,,문경시 점촌4동,영주시문경시예천군
,2700,,수성구 만촌3동,수성구갑
,2700,,수성구 황금1동,수성구갑
,2700,,수성구 황금2동,수성구갑
,2700,,수성구 고산1동,수성구갑
,2700,,수성구 고산2동,수성구갑
,2700,,수성구 고산3동,수성구갑
,2700,,수성구 수성1가동,수성구을
,2700,,수성구 수성2·3가동,수성구을
,2700,,수성구 수성4가동,수성구을
,2700,,수성구 중동,수성구을
,2700,,수성구 상동,수성구을
,2700,,수성구 파동,수성구을
,2700,,수성구 두산동,수성구을
,2700,,수성구 지산1동,수성구을
,2700,,수성구 지산2동,수성구을
,2700,,수성구 범물1동,수성구을
,2700,,수성구 범물2동,수성구을
,2700,,달서구 죽전동,달서구갑
,2700,,달서구 장기동,달서구갑
,2700,,달서구 용산1동,달서구갑
,2700,,달서구 용산2동,달서구갑
,2700,,달서구 이곡1동,달서구갑
,2800,,부평구 부개1동,부평구갑
,2800,,부평구 일신동,부평구갑
,2800,,부평구 십정1동,부평구갑
,2800,,부평구 십정2동,부평구갑
,2800,,부평구 산곡1동,부평구을
,2800,,부평구 산곡2동,부평구을
,2800,,부평구 청천1동,부평구을
,2800,,부평구 청천2동,부평구을
,2800,,부평구 갈산1동,부평구을
,2800,,부평구 갈산2동,부평구을
,2800,,부평구 삼산1동,부평구을
,2800,,부평구 삼산2동,부평구을
,2800,,부평구 부개2동,부평구을
,2800,,부평구 부개3동,부평구을
,2800,,계양구 효성1동,계양구갑
,2800,,계양구 효성2동,계양구갑
,2800,,계양구 작전1동,계양구갑
,2800,,계양구 작전2동,계양구갑
,2800,,계양구 작전서운동,계양구갑
,2800,,계양구 계산1동,계양구을
,2800,,계양구 계산2동,계양구을
,1100,,용산구 용산2가동,용산구
,1100,,용산구 남영동,용산구
,1100,,용산구 청파동,용산구
,1100,,용산구 원효로제1동,용산구
,1100,,용산구 원효로제2동,용산구
,1100,,용산구 효창동,용산구
,1100,,용산구 용문동,용산구
,1100,,용산구 한강로동,용산구
,1100,,용산구 이촌제1동,용산구
,1100,,용산구 이촌제2동,용산구
,1100,,용산구 이태원제1동,용산구
,1100,,용산구 이태원제2동,용산구
,1100,,용산구 한남동,용산구
,1100,,용산구 서빙고동,용산구
,1100,,용산구 보광동,용산구
,1100,,광진구 중곡제1동,광진구갑
,1100,,광진구 중곡제2동,광진구갑
,4500,,김제시 황산면,김제시부안군
,4500,,김제시 금산면,김제시부안군
,4500,,김제시 광활면,김제시부안군
,4500,,김제시 요촌동,김제시부안군
,4500,,김제시 신풍동,김제시부안군
,4500,,김제시 검산동,김제시부안군
,4500,,김제시 교월동,김제시부안군
,4500,,부안군 부안읍,김제시부안군
,4500,,부안군 주산면,김제시부안군
,4500,,부안군 동진면,김제시부안군
,4500,,부안군 행안면,김제시부안군
,4500,,부안군 계화면,김제시부안군
,4500,,부안군 보안면,김제시부안군
,4500,,부안군 변산면,김제시부안군
,4500,,부안군 진서면,김제시부안군
,4500,,부안군 백산면,김제시부안군
,4500,,부안군 상서면,김제시부안군
,4500,,부안군 하서면,김제시부안군
,4500,,부안군 줄포면,김제시부안군
,4500,,부안군 위도면,김제시부안군
,4500,,완주군 삼례읍,완주군진안군무주군장수군
,4100,,의정부시 의정부3동,의정부시갑
,4100,,의정부시 호원1동,의정부시갑
,4100,,의정부시 호원2동,의정부시갑
,4100,,의정부시 가능1동,의정부시갑
,4100,,의정부시 가능2동,의정부시갑
,4100,,의정부시 가능3동,의정부시갑
,4100,,의정부시 녹양동,의정부시갑
,4100,,의정부시 장암동,의정부시을
,4100,,의정부시 신곡1동,의정부시을
,4100,,의정부시 신곡2동,의정부시을
,4100,,의정부시 송산1동,의정부시을
,4100,,의정부시 송산2동,의정부시을
,4100,,의정부시 자금동,의정부시을
,4100,,안양시만안구 안양1동,안양시만안구
,4100,,안양시만안구 안양2동,안양시만안구
,4100,,안양시만안구 안양3동,안양시만안구
,4100,,안양시만안구 안양4동,안양시만안구
,4100,,안양시만안구 안양5동,안양시만안구
,4100,,안양시만안구 안양6동,안양시만안구
,4100,,안양시만안구 안양7동,안양시만안구
,4400,,홍성군 홍동면,홍성군예산군
,4400,,홍성군 장곡면,홍성군예산군
,4400,,홍성군 은하면,홍성군예산군
,4400,,홍성군 결성면,홍성군예산군
,4400,,홍성군 서부면,홍성군예산군
,4400,,홍성군 갈산면,홍성군예산군
,4400,,홍성군 구항면,홍성군예산군
,4400,,예산군 예산읍,홍성군예산군
,4400,,예산군 삽교읍,홍성군예산군
,4400,,예산군 대술면,홍성군예산군
,4400,,예산군 신양면,홍성군예산군
,4400,,예산군 광시면,홍성군예산군
,4400,,예산군 대흥면,홍성군예산군
,4400,,예산군 응봉면,홍성군예산군
,4400,,예산군 덕산면,홍성군예산군
,4800,,하동군 금남면,사천시남해군하동군
,4800,,하동군 금성면,사천시남해군하동군
,4800,,하동군 진교면,사천시남해군하동군
,4800,,하동군 양보면,사천시남해군하동군
,4800,,하동군 북천면,사천시남해군하동군
,4800,,하동군 청암면,사천시남해군하동군
,4800,,하동군 옥종면,사천시남해군하동군
,4800,,남해군 남해읍,사천시남해군하동군
,4800,,남해군 이동면,사천시남해군하동군
,4800,,남해군 상주면,사천시남해군하동군
,4800,,남해군 삼동면,사천시남해군하동군
,4800,,남해군 미조면,사천시남해군하동군
,4800,,남해군 남면,사천시남해군하동군
,4800,,남해군 서면,사천시남해군하동군
,4800,,남해군 고현면,사천시남해군하동군
,4800,,남해군 설천면,사천시남해군하동군
,4800,,남해군 창선면,사천시남해군하동군
,4800,,김해시 진영읍,김해시갑
,4800,,김해시 한림면,김해시갑
,4200,,홍천군 두촌면,홍천군철원군화천군양구군인제군
,4200,,홍천군 내촌면,홍천군철원군화천군양구군인제군
,4200,,홍천군 서석면,홍천군철원군화천군양구군인제군
,4200,,홍천군 동면,홍천군철원군화천군양구군인제군
,4200,,홍천군 남면,홍천군철원군화천군양구군인제군
,4200,,홍천군 서면,홍천군철원군화천군양구군인제군
,4200,,홍천군 북방면,홍천군철원군화천군양구군인제군
,4200,,홍천군 내면,홍천군철원군화천군양구군인제군
,4200,,화천군 화천읍,홍천군철원군화천군양구군인제군
,4200,,화천군 간동면,홍천군철원군화천군양구군인제군
,4200,,화천군 하남면,홍천군철원군화천군양구군인제군
,4200,,화천군 상서면,홍천군철원군화천군양구군인제군
,4200,,화천군 사내면,홍천군철원군화천군양구군인제군
,4200,,양구군 양구읍,홍천군철원군화천군양구군인제군
,4200,,양구군 남면,홍천군철원군화천군양구군인제군
,4200,,양구군 동면,홍천군철원군화천군양구군인제군
,4200,,양구군 방산면,홍천군철원군화천군양구군인제군
,4200,,양구군 해안면,홍천군철원군화천군양구군인제군
,4200,,철원군 철원읍,홍천군철원군화천군양구군인제군
,4200,,철원군 김화읍,홍천군철원군화천군양구군인제군
,4200,,철원군 갈말읍,홍천군철원군화천군양구군인제군
,4200,,철원군 동송읍,홍천군철원군화천군양구군인제군
,4600,,영광군 묘량면,담양군함평군영광군장성군
,4600,,영광군 불갑면,담양군함평군영광군장성군
,4600,,영광군 군서면,담양군함평군영광군장성군
,4600,,영광군 군남면,담양군함평군영광군장성군
,4600,,영광군 염산면,담양군함평군영광군장성군
,4600,,영광군 법성면,담양군함평군영광군장성군
,4600,,영광군 낙월면,담양군함평군영광군장성군
,4600,,함평군 함평읍,담양군함평군영광군장성군
,4600,,함평군 손불면,담양군함평군영광군장성군
,4600,,함평군 신광면,담양군함평군영광군장성군
,4600,,함평군 학교면,담양군함평군영광군장성군
,4600,,함평군 엄다면,담양군함평군영광군장성군
,4600,,함평군 대동면,담양군함평군영광군장성군
,4600,,함평군 나산면,담양군함평군영광군장성군
,4600,,함평군 해보면,담양군함평군영광군장성군
,4600,,함평군 월야면,담양군함평군영광군장성군
,4600,,고흥군 고흥읍,고흥군보성군장흥군강진군
,4600,,고흥군 도양읍,고흥군보성군장흥군강진군
,4600,,고흥군 풍양면,고흥군보성군장흥군강진군
,4600,,고흥군 도덕면,고흥군보성군장흥군강진군
,4600,,고흥군 금산면,고흥군보성군장흥군강진군
,2600,,강서구 금곡동,북구강서구을
,2600,,강서구 화명제1동,북구강서구을
,2600,,강서구 화명제2동,북구강서구을
,2600,,강서구 화명제3동,북구강서구을
,2600,,해운대구 우제1동,해운대구갑
,2600,,해운대구 우제2동,해운대구갑
,2600,,해운대구 우제3동,해운대구갑
,2600,,해운대구 중제1동,해운대구갑
,2600,,해운대구 중제2동,해운대구갑
,2600,,해운대구 좌제1동,해운대구갑
,2600,,해운대구 좌제2동,해운대구갑
,2600,,해운대구 좌제3동,해운대구갑
,2600,,해운대구 좌제4동,해운대구갑
,2600,,해운대구 송정동,해운대구갑
,2600,,해운대구 반여제1동,해운대구을
,2600,,해운대구 반여제2동,해운대구을
,4700,,문경시 점촌5동,영주시문경시예천군
,4700,,예천군 예천읍,영주시문경시예천군
,4700,,예천군 용문면,영주시문경시예천군
,4700,,예천군 효자면,영주시문경시예천군
,4700,,예천군 은풍면,영주시문경시예천군
,4700,,예천군 감천면,영주시문경시예천군
,4700,,예천군 보문면,영주시문경시예천군
,4700,,예천군 호명면,영주시문경시예천군
,4700,,예천군 유천면,영주시문경시예천군
,4700,,예천군 용궁면,영주시문경시예천군
,4700,,예천군 개포면,영주시문경시예천군
,4700,,예천군 지보면,영주시문경시예천군
,4700,,예천군 풍양면,영주시문경시예천군
,4700,,영천시 금호읍,영천시청도군
,4700,,영천시 청통면,영천시청도군
,2700,,달서구 이곡2동,달서구갑
,2700,,달서구 신당동,달서구갑
,2700,,달서구 월성1동,달서구을
,2700,,달서구 월성2동,달서구을
,2700,,달서구 진천동,달서구을
,2700,,달서구 상인1동,달서구을
,2700,,달서구 상인2동,달서구을
,2700,,달서구 상인3동,달서구을
,2700,,달서구 도원동,달서구을
,2700,,달서구 성당동,달서구병
,2700,,달서구 두류1·2동,달서구병
,2700,,달서구 두류3동,달서구병
,2700,,달서구 본리동,달서구병
,2700,,달서구 감삼동,달서구병
,2700,,달서구 송현1동,달서구병
,2700,,달서구 송현2동,달서구병
,2700,,달서구 본동,달서구병
,2700,,달성군 화원읍,달성군
,2700,,달성군 논공읍,달성군
,2700,,달성군 다사읍,달성군
,2700,,달성군 가창면,달성군
,2800,,계양구 계산3동,계양구을
,2800,,계양구 계산4동,계양구을
,2800,,계양구 계양1동,계양구을
,2800,,계양구 계양2동,계양구을
,2800,,계양구 계양3동,계양구을
,2800,,서구 청라1동,서구갑
,2800,,서구 청라2동,서구갑
,2800,,서구 가정1동,서구갑
,2800,,서구 가정2동,서구갑
,2800,,서구 가정3동,서구갑
,2800,,서구 신현원창동,서구갑
,2800,,서구 석남1동,서구갑
,2800,,서구 석남2동,서구갑
,2800,,서구 석남3동,서구갑
,2800,,서구 가좌1동,서구갑
,2800,,서구 가좌2동,서구갑
,2800,,서구 가좌3동,서구갑
,2800,,서구 가좌4동,서구갑
,2800,,서구 검암경서동,서구을
,2800,,서구 연희동,서구을
,2800,,서구 검단1동,서구을
,2800,,서구 검단2동,서구을
,2800,,서구 검단3동,서구을
,1100,,광진구 중곡제3동,광진구갑
,1100,,광진구 중곡제4동,광진구갑
,1100,,광진구 능동,광진구갑
,1100,,광진구 구의제2동,광진구갑
,1100,,광진구 광장동,광진구갑
,1100,,광진구 군자동,광진구갑
,1100,,광진구 구의제1동,광진구을
,1100,,광진구 구의제3동,광진구을
,1100,,광진구 자양제1동,광진구을
,1100,,광진구 자양제2동,광진구을
,1100,,광진구 자양제3동,광진구을
,1100,,광진구 자양제4동,광진구을
,1100,,광진구 화양동,광진구을
,1100,,동대문구 용신동,동대문구갑
,1100,,동대문구 제기동,동대문구갑
,1100,,동대문구 청량리동,동대문구갑
,1100,,동대문구 회기동,동대문구갑
,1100,,동대문구 휘경제1동,동대문구갑
,4500,,완주군 봉동읍,완주군진안군무주군장수군
,4500,,완주군 용진읍,완주군진안군무주군장수군
,4500,,완주군 상관면,완주군진안군무주군장수군
,4500,,완주군 이서면,완주군진안군무주군장수군
,4500,,완주군 소양면,완주군진안군무주군장수군
,4500,,완주군 구이면,완주군진안군무주군장수군
,4500,,완주군 고산면,완주군진안군무주군장수군
,4500,,완주군 비봉면,완주군진안군무주군장수군
,4500,,완주군 운주면,완주군진안군무주군장수군
,4500,,완주군 화산면,완주군진안군무주군장수군
,4500,,완주군 동상면,완주군진안군무주군장수군
,4500,,완주군 경천면,완주군진안군무주군장수군
,4500,,진안군 진안읍,완주군진안군무주군장수군
,4500,,진안군 용담면,완주군진안군무주군장수군
,4500,,진안군 안천면,완주군진안군무주군장수군
,4500,,진안군 동향면,완주군진안군무주군장수군
,4500,,진안군 상전면,완주군진안군무주군장수군
,4500,,진안군 백운면,완주군진안군무주군장수군
,4500,,진안군 성수면,완주군진안군무주군장수군
,4100,,안양시만안구 안양8동,안양시만안구
,4100,,안양시만안구 안양9동,안양시만안구
,4100,,안양시만안구 석수1동,안양시만안구
,4100,,안양시만안구 석수2동,안양시만안구
,4100,,안양시만안구 석수3동,안양시만안구
,4100,,안양시만안구 박달1동,안양시만안구
,4100,,안양시만안구 박달2동,안양시만안구
,4100,,안양시동안구 비산1동,안양시동안구갑
,4100,,안양시동안구 비산2동,안양시동안구갑
,4100,,안양시동안구 비산3동,안양시동안구갑
,4100,,안양시동안구 부흥동,안양시동안구갑
,4100,,안양시동안구 달안동,안양시동안구갑
,4100,,안양시동안구 관양1동,안양시동안구갑
,4100,,안양시동안구 관양2동,안양시동안구갑
,4100,,안양시동안구 부림동,안양시동안구갑
,4400,,예산군 봉산면,홍성군예산군
,4400,,예산군 고덕면,홍성군예산군
,4400,,예산군 신암면,홍성군예산군
,4400,,예산군 오가면,홍성군예산군
,4800,,김해시 생림면,김해시갑
,4800,,김해시 상동면,김해시갑
,4800,,김해시 대동면,김해시갑
,4800,,김해시 동상동,김해시갑
,4800,,김해시 회현동,김해시갑
,4800,,김해시 부원동,김해시갑
,4800,,김해시 북부동,김해시갑
,4800,,김해시 활천동,김해시갑
,4800,,김해시 삼안동,김해시갑
,4800,,김해시 불암동,김해시갑
,4800,,김해시 주촌면,김해시을
,4800,,김해시 진례면,김해시을
,4800,,김해시 내외동,김해시을
,4800,,김해시 칠산서부동,김해시을
,4800,,김해시 장유1동,김해시을
,4800,,김해시 장유2동,김해시을
,4800,,김해시 장유3동,김해시을
,4800,,밀양시 삼랑진읍,밀양시의령군함안군창녕군
,4800,,밀양시 하남읍,밀양시의령군함안군창녕군
,4800,,밀양시 부북면,밀양시의령군함안군창녕군
,4800,,밀양시 상동면,밀양시의령군함안군창녕군
,4800,,밀양시 산외면,밀양시의령군함안군창녕군
,4800,,밀양시 산내면,밀양시의령군함안군창녕군
,4200,,철원군 서면,홍천군철원군화천군양구군인제군
,4200,,철원군 근남면,홍천군철원군화천군양구군인제군
,4200,,철원군 근북면,홍천군철원군화천군양구군인제군
,4600,,고흥군 도화면,고흥군보성군장흥군강진군
,4600,,고흥군 포두면,고흥군보성군장흥군강진군
,4600,,고흥군 봉래면,고흥군보성군장흥군강진군
,4600,,고흥군 동일면,고흥군보성군장흥군강진군
,4600,,고흥군 점암면,고흥군보성군장흥군강진군
,4600,,고흥군 영남면,고흥군보성군장흥군강진군
,4600,,고흥군 과역면,고흥군보성군장흥군강진군
,4600,,고흥군 남양면,고흥군보성군장흥군강진군
,4600,,고흥군 동강면,고흥군보성군장흥군강진군
,4600,,고흥군 대서면,고흥군보성군장흥군강진군
,4600,,고흥군 두원면,고흥군보성군장흥군강진군
,4600,,보성군 보성읍,고흥군보성군장흥군강진군
,4600,,보성군 벌교읍,고흥군보성군장흥군강진군
,4600,,보성군 노동면,고흥군보성군장흥군강진군
,4600,,보성군 미력면,고흥군보성군장흥군강진군
,4600,,보성군 겸백면,고흥군보성군장흥군강진군
,4600,,보성군 율어면,고흥군보성군장흥군강진군
,4600,,보성군 복내면,고흥군보성군장흥군강진군
,4600,,보성군 문덕면,고흥군보성군장흥군강진군
,4600,,보성군 조성면,고흥군보성군장흥군강진군
,4600,,보성군 득량면,고흥군보성군장흥군강진군
,4600,,보성군 회천면,고흥군보성군장흥군강진군
,2600,,해운대구 반여제3동,해운대구을
,2600,,해운대구 반여제4동,해운대구을
,2600,,해운대구 반송제1동,해운대구을
,2600,,해운대구 반송제2동,해운대구을
,2600,,해운대구 재송제1동,해운대구을
,2600,,해운대구 재송제2동,해운대구을
,2600,,사하구 괴정제1동,사하구갑
,2600,,사하구 괴정제2동,사하구갑
,2600,,사하구 괴정제3동,사하구갑
,2600,,사하구 괴정제4동,사하구갑
,2600,,사하구 당리동,사하구갑
,2600,,사하구 하단제1동,사하구갑
,2600,,사하구 하단제2동,사하구갑
,2600,,사하구 신평제1동,사하구을
,2600,,사하구 신평제2동,사하구을
,2600,,사하구 장림제1동,사하구을
,2600,,사하구 장림제2동,사하구을
,2600,,사하구 다대제1동,사하구을
,2600,,사하구 다대제2동,사하구을
,2600,,사하구 구평동,사하구을
,4700,,영천시 신녕면,영천시청도군
,4700,,영천시 화산면,영천시청도군
,4700,,영천시 화북면,영천시청도군
,4700,,영천시 화남면,영천시청도군
,4700,,영천시 자양면,영천시청도군
,4700,,영천시 임고면,영천시청도군
,4700,,영천시 고경면,영천시청도군
,4700,,영천시 북안면,영천시청도군
,4700,,영천시 대창면,영천시청도군
,4700,,영천시 동부동,영천시청도군
,4700,,영천시 중앙동,영천시청도군
,4700,,영천시 서부동,영천시청도군
,4700,,영천시 완산동,영천시청도군
,4700,,영천시 남부동,영천시청도군
,4700,,청도군 청도읍,영천시청도군
,4700,,청도군 화양읍,영천시청도군
,4700,,청도군 각남면,영천시청도군
,2700,,달성군 하빈면,달성군
,2700,,달성군 옥포면,달성군
,2700,,달성군 현풍면,달성군
,2700,,달성군 유가면,달성군
,2700,,달성군 구지면,달성군
,2800,,서구 검단4동,서구을
,2800,,서구 검단5동,서구을
,1100,,동대문구 휘경제2동,동대문구갑
,1100,,동대문구 이문제1동,동대문구갑
,1100,,동대문구 이문제2동,동대문구갑
,1100,,동대문구 전농제1동,동대문구을
,1100,,동대문구 전농제2동,동대문구을
,1100,,동대문구 답십리제1동,동대문구을
,1100,,동대문구 답십리제2동,동대문구을
,1100,,동대문구 장안제1동,동대문구을
,1100,,동대문구 장안제2동,동대문구을
,1100,,중랑구 면목본동,중랑구갑
,1100,,중랑구 면목제2동,중랑구갑
,1100,,중랑구 면목제3·8동,중랑구갑
,1100,,중랑구 면목제4동,중랑구갑
,1100,,중랑구 면목제5동,중랑구갑
,1100,,중랑구 면목제7동,중랑구갑
,1100,,중랑구 상봉제2동,중랑구갑
,1100,,중랑구 망우제3동,중랑구갑
,1100,,중랑구 상봉제1동,중랑구을
,1100,,중랑구 중화제1동,중랑구을
,1100,,중랑구 중화제2동,중랑구을
,1100,,중랑구 묵제1동,중랑구을
,4500,,진안군 마령면,완주군진안군무주군장수군
,4500,,진안군 부귀면,완주군진안군무주군장수군
,4500,,진안군 정천면,완주군진안군무주군장수군
,4500,,진안군 주천면,완주군진안군무주군장수군
,4500,,무주군 무주읍,완주군진안군무주군장수군
,4500,,무주군 무풍면,완주군진안군무주군장수군
,4500,,무주군 설천면,완주군진안군무주군장수군
,4500,,무주군 적상면,완주군진안군무주군장수군
,4500,,무주군 안성면,완주군진안군무주군장수군
,4500,,무주군 부남면,완주군진안군무주군장수군
,4500,,장수군 장수읍,완주군진안군무주군장수군
,4500,,장수군 산서면,완주군진안군무주군장수군
,4500,,장수군 번암면,완주군진안군무주군장수군
,4500,,장수군 장계면,완주군진안군무주군장수군
,4500,,장수군 천천면,완주군진안군무주군장수군
,4500,,장수군 계남면,완주군진안군무주군장수군
,4100,,안양시동안구 평촌동,안양시동안구을
,4100,,안양시동안구 평안동,안양시동안구을
,4100,,안양시동안구 귀인동,안양시동안구을
,4100,,안양시동안구 호계1동,안양시동안구을
,4100,,안양시동안구 호계2동,안양시동안구을
,4100,,안양시동안구 호계3동,안양시동안구을
,4100,,안양시동안구 범계동,안양시동안구을
,4100,,안양시동안구 신촌동,안양시동안구을
,4100,,안양시동안구 갈산동,안양시동안구을
,4100,,부천시원미구 심곡1동,부천시원미구갑
,4100,,부천시원미구 심곡2동,부천시원미구갑
